FL_DATE,CARRIER,FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY_NEW,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY
1/21/2011,OO,6329,ACV,SFO,845,0,0,0,,
1/24/2011,OO,6329,ACV,SFO,845,0,0,0,,
1/25/2011,OO,6329,ACV,SFO,845,0,0,0,,
1/26/2011,OO,6329,ACV,SFO,845,0,33,0,0,0
1/27/2011,OO,6329,ACV,SFO,845,26,28,0,0,0
1/28/2011,OO,6329,ACV,SFO,845,47,65,0,0,0
1/31/2011,OO,6329,ACV,SFO,845,27,16,0,0,0
1/9/2011,OO,6329,ACV,SFO,846,61,53,0,0,0
1/16/2011,OO,6329,ACV,SFO,846,,,1,,
1/23/2011,OO,6329,ACV,SFO,846,0,13,0,,
1/30/2011,OO,6329,ACV,SFO,846,77,68,0,0,0
1/8/2011,OO,6329,ACV,SFO,850,41,37,0,0,0
1/15/2011,OO,6329,ACV,SFO,850,0,2,0,,
1/22/2011,OO,6329,ACV,SFO,850,0,0,0,,
1/29/2011,OO,6329,ACV,SFO,850,35,40,0,0,0
1/7/2011,OO,6821,ACV,RDD,1048,94,,0,,
1/4/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/5/2011,OO,6854,ACV,SFO,1055,19,5,0,,
1/6/2011,OO,6854,ACV,SFO,1055,44,37,0,0,0
1/7/2011,OO,6854,ACV,SFO,1055,14,13,0,,
1/10/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/11/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/12/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/13/2011,OO,6854,ACV,SFO,1055,87,89,0,0,0
1/14/2011,OO,6854,ACV,SFO,1055,61,49,0,0,0
1/17/2011,OO,6854,ACV,SFO,1055,267,254,0,0,254
1/18/2011,OO,6854,ACV,SFO,1055,,,1,,
1/19/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/20/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/21/2011,OO,6854,ACV,SFO,1055,,,1,,
1/24/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/25/2011,OO,6854,ACV,SFO,1055,7,0,0,,
1/26/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/27/2011,OO,6854,ACV,SFO,1055,16,11,0,,
1/28/2011,OO,6854,ACV,SFO,1055,87,88,0,0,0
1/31/2011,OO,6854,ACV,SFO,1055,0,0,0,,
1/9/2011,OO,6854,ACV,SFO,1056,11,0,0,,
1/16/2011,OO,6854,ACV,SFO,1056,206,190,0,0,0
1/23/2011,OO,6854,ACV,SFO,1056,112,102,0,0,0
1/30/2011,OO,6854,ACV,SFO,1056,70,73,0,0,0
1/1/2011,OO,7040,ACV,SFO,1057,45,60,0,0,0
1/2/2011,OO,7040,ACV,SFO,1057,149,159,0,0,0
1/3/2011,OO,7040,ACV,SFO,1059,28,21,0,0,0
1/8/2011,OO,6663,ACV,SFO,1107,34,30,0,0,0
1/15/2011,OO,6663,ACV,SFO,1107,0,0,0,,
1/22/2011,OO,6663,ACV,SFO,1107,0,0,0,,
1/29/2011,OO,6663,ACV,SFO,1107,53,56,0,0,0
1/1/2011,OO,6416,ACV,SFO,1232,42,62,0,0,0
1/2/2011,OO,6416,ACV,SFO,1233,,,1,,
1/3/2011,OO,6416,ACV,SFO,1238,20,20,0,0,0
1/9/2011,OO,7038,ACV,SFO,1253,61,54,0,0,0
1/16/2011,OO,7038,ACV,SFO,1253,67,64,0,0,0
1/23/2011,OO,7038,ACV,SFO,1253,0,0,0,,
1/30/2011,OO,7038,ACV,SFO,1253,56,50,0,0,0
1/4/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/5/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/6/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/7/2011,OO,7038,ACV,SFO,1305,81,85,0,0,0
1/8/2011,OO,7038,ACV,SFO,1305,42,43,0,0,0
1/10/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/11/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/12/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/13/2011,OO,7038,ACV,SFO,1305,206,199,0,0,0
1/14/2011,OO,7038,ACV,SFO,1305,25,19,0,0,0
1/15/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/17/2011,OO,7038,ACV,SFO,1305,144,144,0,0,144
1/18/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/19/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/20/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/21/2011,OO,7038,ACV,SFO,1305,0,7,0,,
1/22/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/24/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/25/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/26/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/27/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/28/2011,OO,7038,ACV,SFO,1305,74,85,0,0,0
1/29/2011,OO,7038,ACV,SFO,1305,0,0,0,,
1/31/2011,OO,7038,ACV,SFO,1305,46,52,0,0,0
1/1/2011,OO,6322,ACV,SFO,1559,39,52,0,0,0
1/2/2011,OO,6322,ACV,SFO,1559,85,106,0,0,0
1/3/2011,OO,6322,ACV,SFO,1559,38,33,0,0,0
1/9/2011,OO,7023,ACV,SFO,1605,11,2,0,,
1/16/2011,OO,7023,ACV,SFO,1605,30,31,0,0,0
1/23/2011,OO,7023,ACV,SFO,1605,15,11,0,,
1/30/2011,OO,7023,ACV,SFO,1605,22,23,0,0,0
1/4/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/5/2011,OO,7023,ACV,SFO,1613,62,62,0,0,0
1/6/2011,OO,7023,ACV,SFO,1613,14,13,0,,
1/7/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/10/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/11/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/12/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/13/2011,OO,7023,ACV,SFO,1613,216,282,0,0,0
1/14/2011,OO,7023,ACV,SFO,1613,139,142,0,19,0
1/17/2011,OO,7023,ACV,SFO,1613,19,18,0,0,0
1/18/2011,OO,7023,ACV,SFO,1613,11,5,0,,
1/19/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/20/2011,OO,7023,ACV,SFO,1613,27,19,0,8,0
1/21/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/24/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/25/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/26/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/27/2011,OO,7023,ACV,SFO,1613,0,0,0,,
1/28/2011,OO,7023,ACV,SFO,1613,69,71,0,0,0
1/31/2011,OO,7023,ACV,SFO,1613,9,0,0,,
1/8/2011,OO,6852,ACV,SFO,1719,20,27,0,0,0
1/15/2011,OO,6852,ACV,SFO,1719,0,0,0,,
1/22/2011,OO,6852,ACV,SFO,1719,0,0,0,,
1/29/2011,OO,6852,ACV,SFO,1719,43,54,0,0,0
1/1/2011,OO,6852,ACV,SFO,1755,13,18,0,0,0
1/3/2011,OO,6852,ACV,SFO,1800,0,0,0,,
1/2/2011,OO,6852,ACV,SFO,1802,110,111,0,0,0
1/9/2011,OO,6851,ACV,SFO,1807,0,0,0,,
1/16/2011,OO,6851,ACV,SFO,1807,51,41,0,0,0
1/23/2011,OO,6851,ACV,SFO,1807,0,0,0,,
1/30/2011,OO,6851,ACV,SFO,1807,5,0,0,,
1/4/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/5/2011,OO,6671,ACV,SFO,1823,95,92,0,0,0
1/6/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/7/2011,OO,6671,ACV,SFO,1823,0,4,0,,
1/10/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/11/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/12/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/13/2011,OO,6671,ACV,SFO,1823,238,229,0,0,0
1/14/2011,OO,6671,ACV,SFO,1823,37,34,0,0,0
1/17/2011,OO,6671,ACV,SFO,1823,42,42,0,0,0
1/18/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/19/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/20/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/21/2011,OO,6671,ACV,SFO,1823,0,1,0,,
1/24/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/25/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/26/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/27/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/28/2011,OO,6671,ACV,SFO,1823,70,100,0,0,0
1/31/2011,OO,6671,ACV,SFO,1823,0,0,0,,
1/2/2011,OO,6977,ACV,SMF,1911,35,37,0,0,0
1/3/2011,OO,6977,ACV,SMF,1914,0,0,0,,
1/1/2011,OO,6977,ACV,SMF,1916,0,0,0,,
1/4/2011,OO,6967,ACV,SMF,1917,0,3,0,,
1/5/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/6/2011,OO,6967,ACV,SMF,1917,2,5,0,,
1/7/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/10/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/11/2011,OO,6967,ACV,SMF,1917,3,1,0,,
1/12/2011,OO,6967,ACV,SMF,1917,1,3,0,,
1/13/2011,OO,6967,ACV,SMF,1917,68,69,0,0,0
1/14/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/17/2011,OO,6967,ACV,SMF,1917,103,104,0,0,0
1/18/2011,OO,6967,ACV,SMF,1917,24,32,0,6,0
1/19/2011,OO,6967,ACV,SMF,1917,,,1,,
1/20/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/21/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/24/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/25/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/26/2011,OO,6967,ACV,SMF,1917,6,25,0,0,2
1/27/2011,OO,6967,ACV,SMF,1917,,,1,,
1/28/2011,OO,6967,ACV,SMF,1917,,,1,,
1/31/2011,OO,6967,ACV,SMF,1917,0,0,0,,
1/9/2011,OO,6967,ACV,SMF,1923,0,0,0,,
1/16/2011,OO,6967,ACV,SMF,1923,171,174,0,0,0
1/23/2011,OO,6967,ACV,SMF,1923,0,0,0,,
1/30/2011,OO,6967,ACV,SMF,1923,0,0,0,,
1/9/2011,OO,6609,ACV,SFO,2039,0,0,0,,
1/16/2011,OO,6887,ACV,SFO,2039,77,66,0,0,0
1/23/2011,OO,6887,ACV,SFO,2039,0,0,0,,
1/30/2011,OO,6887,ACV,SFO,2039,0,0,0,,
1/2/2011,OO,6470,ACV,SFO,2046,,,1,,
1/1/2011,OO,6262,ACV,SFO,2048,60,79,0,0,0
1/3/2011,OO,6848,ACV,SFO,2048,4,16,0,0,0
1/2/2011,OO,6373,ASE,LAX,710,6,41,0,0,6
1/3/2011,OO,6373,ASE,LAX,710,0,0,0,,
1/9/2011,OO,6975,ASE,SFO,710,1,,1,,
1/16/2011,OO,6975,ASE,SFO,710,0,59,0,0,0
1/23/2011,OO,6975,ASE,SFO,710,0,0,0,,
1/30/2011,OO,6975,ASE,SFO,710,0,13,0,,
1/1/2011,OO,6685,ASE,SFO,713,0,17,0,0,0
1/4/2011,OO,6497,ASE,SFO,713,0,0,0,,
1/5/2011,OO,6497,ASE,SFO,713,0,12,0,,
1/6/2011,OO,6908,ASE,SFO,713,0,0,0,,
1/7/2011,OO,6908,ASE,SFO,713,0,0,0,,
1/10/2011,OO,6908,ASE,SFO,713,,,1,,
1/11/2011,OO,6908,ASE,SFO,713,19,29,0,0,19
1/12/2011,OO,6908,ASE,SFO,713,0,0,0,,
1/13/2011,OO,6908,ASE,SFO,713,0,13,0,,
1/14/2011,OO,6908,ASE,SFO,713,0,0,0,,
1/17/2011,OO,6908,ASE,SFO,713,,,1,,
1/18/2011,OO,6908,ASE,SFO,713,127,136,0,0,0
1/19/2011,OO,6908,ASE,SFO,713,0,0,0,,
1/20/2011,OO,6908,ASE,SFO,713,0,29,0,0,0
1/21/2011,OO,6908,ASE,SFO,713,0,0,0,,
1/24/2011,OO,6908,ASE,SFO,713,0,13,0,,
1/25/2011,OO,6975,ASE,SFO,713,0,8,0,,
1/26/2011,OO,6975,ASE,SFO,713,0,0,0,,
1/27/2011,OO,6975,ASE,SFO,713,0,9,0,,
1/28/2011,OO,6975,ASE,SFO,713,0,1,0,,
1/31/2011,OO,6975,ASE,SFO,713,0,0,0,,
1/8/2011,OO,6975,ASE,SFO,718,0,11,0,,
1/15/2011,OO,6975,ASE,SFO,718,0,0,0,,
1/22/2011,OO,6975,ASE,SFO,718,108,108,0,108,0
1/29/2011,OO,6975,ASE,SFO,718,0,0,0,,
1/2/2011,OO,6685,ASE,SFO,720,55,64,0,0,0
1/3/2011,OO,6685,ASE,SFO,720,0,27,0,0,0
1/9/2011,OO,6940,ASE,LAX,1054,,,1,,
1/16/2011,OO,6940,ASE,LAX,1054,21,13,0,,
1/23/2011,OO,6940,ASE,LAX,1054,0,0,0,,
1/30/2011,OO,6940,ASE,LAX,1054,0,0,0,,
1/4/2011,OO,6940,ASE,LAX,1101,4,0,0,,
1/5/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/6/2011,OO,6940,ASE,LAX,1101,20,0,0,,
1/7/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/10/2011,OO,6940,ASE,LAX,1101,4,0,0,,
1/11/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/12/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/13/2011,OO,6940,ASE,LAX,1101,1,0,0,,
1/14/2011,OO,6940,ASE,LAX,1101,10,0,0,,
1/17/2011,OO,6940,ASE,LAX,1101,,,1,,
1/18/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/19/2011,OO,6940,ASE,LAX,1101,,,1,,
1/20/2011,OO,6940,ASE,LAX,1101,31,0,0,,
1/21/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/24/2011,OO,6940,ASE,LAX,1101,22,0,0,,
1/25/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/26/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/27/2011,OO,6940,ASE,LAX,1101,0,0,0,,
1/28/2011,OO,6940,ASE,LAX,1101,0,2,0,,
1/31/2011,OO,6940,ASE,LAX,1101,49,25,0,0,0
1/8/2011,OO,6940,ASE,LAX,1109,2,0,0,,
1/15/2011,OO,6940,ASE,LAX,1109,0,0,0,,
1/22/2011,OO,6940,ASE,LAX,1109,0,0,0,,
1/29/2011,OO,6940,ASE,LAX,1109,0,0,0,,
1/1/2011,OO,6964,ASE,LAX,1419,205,195,0,0,0
1/2/2011,OO,6964,ASE,LAX,1419,13,42,0,9,0
1/3/2011,OO,6964,ASE,LAX,1429,7,0,0,,
1/8/2011,OO,6503,ASE,SFO,1551,0,0,0,,
1/15/2011,OO,6503,ASE,SFO,1551,0,0,0,,
1/22/2011,OO,6503,ASE,SFO,1551,0,0,0,,
1/29/2011,OO,6503,ASE,SFO,1551,,,1,,
1/2/2011,OO,7018,ASE,LAX,1630,115,125,0,0,0
1/1/2011,OO,7018,ASE,LAX,1632,19,16,0,0,0
1/3/2011,OO,6854,ASE,LAX,1635,0,0,0,,
1/8/2011,OO,6855,ASE,LAX,1645,0,0,0,,
1/15/2011,OO,6855,ASE,LAX,1645,0,0,0,,
1/22/2011,OO,6855,ASE,LAX,1645,0,0,0,,
1/29/2011,OO,6855,ASE,LAX,1645,3,0,0,,
1/9/2011,OO,6627,ASE,LAX,1658,,,1,,
1/16/2011,OO,6627,ASE,LAX,1658,0,0,0,,
1/23/2011,OO,6627,ASE,LAX,1658,9,0,0,,
1/30/2011,OO,6627,ASE,LAX,1658,0,0,0,,
1/4/2011,OO,6409,ASE,LAX,1659,11,12,0,,
1/5/2011,OO,6409,ASE,LAX,1659,0,0,0,,
1/6/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/7/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/10/2011,OO,6627,ASE,LAX,1659,14,11,0,,
1/11/2011,OO,6627,ASE,LAX,1659,55,52,0,0,0
1/12/2011,OO,6627,ASE,LAX,1659,2,0,0,,
1/13/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/14/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/17/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/18/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/19/2011,OO,6627,ASE,LAX,1659,,,1,,
1/20/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/21/2011,OO,6627,ASE,LAX,1659,7,0,0,,
1/24/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/25/2011,OO,6627,ASE,LAX,1659,96,80,0,0,0
1/26/2011,OO,6627,ASE,LAX,1659,13,0,0,,
1/27/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/28/2011,OO,6627,ASE,LAX,1659,0,0,0,,
1/31/2011,OO,6627,ASE,LAX,1659,191,181,0,0,0
1/3/2011,OO,6503,ASE,SFO,1718,39,47,0,10,0
1/2/2011,OO,6503,ASE,SFO,1723,88,100,0,0,0
1/1/2011,OO,6503,ASE,SFO,1726,20,35,0,0,0
1/8/2011,OO,6425,ASE,LAX,1805,0,0,0,,
1/15/2011,OO,6425,ASE,LAX,1805,0,0,0,,
1/22/2011,OO,6425,ASE,LAX,1805,14,5,0,,
1/29/2011,OO,6425,ASE,LAX,1805,0,0,0,,
1/5/2011,OO,6511,ASE,SFO,1808,0,0,0,,
1/6/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/7/2011,OO,6281,ASE,SFO,1808,56,51,0,0,0
1/9/2011,OO,6281,ASE,SFO,1808,,,1,,
1/10/2011,OO,6281,ASE,SFO,1808,17,9,0,,
1/12/2011,OO,6281,ASE,SFO,1808,6,0,0,,
1/13/2011,OO,6281,ASE,SFO,1808,3,41,0,0,0
1/14/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/16/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/17/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/19/2011,OO,6281,ASE,SFO,1808,121,103,0,0,0
1/20/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/21/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/23/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/24/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/26/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/27/2011,OO,6281,ASE,SFO,1808,0,0,0,,
1/28/2011,OO,6281,ASE,SFO,1808,31,75,0,0,0
1/30/2011,OO,6281,ASE,SFO,1808,0,13,0,,
1/31/2011,OO,6281,ASE,SFO,1808,86,93,0,0,0
1/4/2011,OO,6511,ASE,SFO,1815,14,1,0,,
1/10/2011,OO,6425,ASE,LAX,1913,19,34,0,0,0
1/4/2011,OO,6451,ASE,LAX,1918,22,48,0,2,0
1/5/2011,OO,6363,ASE,LAX,1918,0,0,0,,
1/6/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/7/2011,OO,6425,ASE,LAX,1918,27,2,0,,
1/11/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/12/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/13/2011,OO,6425,ASE,LAX,1918,12,0,0,,
1/14/2011,OO,6425,ASE,LAX,1918,12,0,0,,
1/17/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/18/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/19/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/20/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/21/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/24/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/25/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/26/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/27/2011,OO,6425,ASE,LAX,1918,0,0,0,,
1/28/2011,OO,6425,ASE,LAX,1918,35,3,0,,
1/31/2011,OO,6425,ASE,LAX,1918,35,36,0,4,0
1/9/2011,OO,6425,ASE,LAX,1930,,,1,,
1/16/2011,OO,6425,ASE,LAX,1930,0,0,0,,
1/23/2011,OO,6425,ASE,LAX,1930,0,0,0,,
1/30/2011,OO,6425,ASE,LAX,1930,40,34,0,0,0
1/2/2011,OO,6521,ASE,LAX,1949,0,0,0,,
1/3/2011,OO,6521,ASE,LAX,1949,0,0,0,,
1/1/2011,OO,6521,ASE,LAX,1956,0,0,0,,
1/1/2011,DL,110,ATL,LAX,730,14,37,0,14,0
1/2/2011,DL,110,ATL,LAX,730,0,19,0,0,0
1/3/2011,DL,110,ATL,LAX,730,63,71,0,63,0
1/4/2011,DL,110,ATL,LAX,730,0,0,0,,
1/5/2011,DL,110,ATL,LAX,730,0,13,0,,
1/6/2011,DL,110,ATL,LAX,730,0,15,0,0,0
1/7/2011,DL,110,ATL,LAX,730,0,0,0,,
1/8/2011,DL,110,ATL,LAX,730,0,0,0,,
1/9/2011,DL,110,ATL,LAX,730,,,1,,
1/10/2011,DL,110,ATL,LAX,730,,,1,,
1/11/2011,DL,110,ATL,LAX,730,21,23,0,0,21
1/12/2011,DL,110,ATL,LAX,730,0,0,0,,
1/13/2011,DL,110,ATL,LAX,730,2,0,0,,
1/14/2011,DL,110,ATL,LAX,730,,,1,,
1/15/2011,DL,110,ATL,LAX,730,0,0,0,,
1/16/2011,DL,110,ATL,LAX,730,1,0,0,,
1/17/2011,DL,110,ATL,LAX,730,0,0,0,,
1/18/2011,DL,110,ATL,LAX,730,3,2,0,,
1/19/2011,DL,110,ATL,LAX,730,3,0,0,,
1/20/2011,DL,110,ATL,LAX,730,0,0,0,,
1/21/2011,DL,110,ATL,LAX,730,0,0,0,,
1/22/2011,DL,110,ATL,LAX,730,0,0,0,,
1/23/2011,DL,110,ATL,LAX,730,0,0,0,,
1/24/2011,DL,110,ATL,LAX,730,0,0,0,,
1/25/2011,DL,110,ATL,LAX,730,0,0,0,,
1/26/2011,DL,110,ATL,LAX,730,0,0,0,,
1/27/2011,DL,110,ATL,LAX,730,0,0,0,,
1/28/2011,DL,110,ATL,LAX,730,0,0,0,,
1/29/2011,DL,110,ATL,LAX,730,0,0,0,,
1/30/2011,DL,110,ATL,LAX,730,0,0,0,,
1/31/2011,DL,110,ATL,LAX,730,0,0,0,,
1/1/2011,DL,1555,ATL,LAX,820,2,9,0,,
1/1/2011,DL,1757,ATL,SNA,820,0,19,0,0,0
1/2/2011,DL,1555,ATL,LAX,820,0,30,0,0,0
1/2/2011,DL,1757,ATL,SNA,820,6,0,0,,
1/3/2011,DL,1555,ATL,LAX,820,27,25,0,25,0
1/3/2011,DL,1757,ATL,SNA,820,0,15,0,0,0
1/4/2011,DL,1555,ATL,LAX,820,5,2,0,,
1/4/2011,DL,2455,ATL,SMF,820,3,0,0,,
1/5/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/5/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/6/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/6/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/7/2011,DL,1555,ATL,LAX,820,0,29,0,0,0
1/7/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/8/2011,DL,1555,ATL,LAX,820,1,0,0,,
1/8/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/9/2011,DL,1555,ATL,LAX,820,80,61,0,61,0
1/9/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/10/2011,DL,1555,ATL,LAX,820,,,1,,
1/10/2011,DL,2455,ATL,SMF,820,,,1,,
1/11/2011,DL,1555,ATL,LAX,820,,,1,,
1/11/2011,DL,2455,ATL,SMF,820,,,1,,
1/12/2011,DL,1555,ATL,LAX,820,33,53,0,0,0
1/12/2011,DL,2455,ATL,SMF,820,115,134,0,0,115
1/13/2011,DL,1555,ATL,LAX,820,10,0,0,,
1/13/2011,DL,2455,ATL,SMF,820,0,5,0,,
1/14/2011,DL,1555,ATL,LAX,820,14,0,0,,
1/14/2011,DL,2455,ATL,SMF,820,1,0,0,,
1/15/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/15/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/16/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/17/2011,DL,1555,ATL,LAX,820,13,0,0,,
1/17/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/18/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/18/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/19/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/19/2011,DL,2455,ATL,SMF,820,0,10,0,,
1/20/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/20/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/21/2011,DL,1555,ATL,LAX,820,3,0,0,,
1/21/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/22/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/22/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/23/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/23/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/24/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/24/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/25/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/25/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/26/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/26/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/27/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/27/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/28/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/28/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/29/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/29/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/30/2011,DL,1555,ATL,LAX,820,0,0,0,,
1/30/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/31/2011,DL,1555,ATL,LAX,820,3,0,0,,
1/31/2011,DL,2455,ATL,SMF,820,0,0,0,,
1/4/2011,DL,2049,ATL,SFO,821,1,0,0,,
1/5/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/6/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/7/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/8/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/9/2011,DL,2049,ATL,SFO,821,13,0,0,,
1/10/2011,DL,2049,ATL,SFO,821,,,1,,
1/11/2011,DL,2049,ATL,SFO,821,,,1,,
1/12/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/13/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/14/2011,DL,2049,ATL,SFO,821,14,0,0,,
1/15/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/16/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/17/2011,DL,2049,ATL,SFO,821,10,19,0,10,0
1/18/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/19/2011,DL,2049,ATL,SFO,821,13,10,0,,
1/20/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/21/2011,DL,2049,ATL,SFO,821,0,0,0,,
1/22/2011,DL,2049,ATL,SFO,821,0,0,0,,
